state_id	state	municipality_id	municipality	variable_inegi	institucion	nombre_institucion	poblacion	camas	clinicas	personal
12	Guerrero	12020	Copanatoyac	PAFIL_IPRIV	SMP	Servicios Médicos Privados	11	0	0	0
12	Guerrero	12020	Copanatoyac	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Pemex	13	0	0	0
12	Guerrero	12020	Copanatoyac	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de la Defensa Nacional	13	0	0	0
12	Guerrero	12020	Copanatoyac	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de Marina	13	0	0	0
12	Guerrero	12020	Copanatoyac	PDER_IMSS	IMSS	Instituto Mexicano del Seguro Social	82	0	0	0
12	Guerrero	12020	Copanatoyac	PDER_IMSSB	IMSS-BIENESTAR	IMSS-Bienestar	59	0	1	0
12	Guerrero	12020	Copanatoyac	PDER_ISTE	ISSSTE	Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado	316	0	0	0
12	Guerrero	12020	Copanatoyac	PDER_SEGP	SSA	Secretaría de Salud	18135	14	17	65
12	Guerrero	12021	Coyuca de Benítez	PAFIL_IPRIV	SMP	Servicios Médicos Privados	367	0	2	0
12	Guerrero	12021	Coyuca de Benítez	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Pemex	3082	0	0	0
12	Guerrero	12021	Coyuca de Benítez	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de la Defensa Nacional	3082	0	0	0
12	Guerrero	12021	Coyuca de Benítez	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de Marina	3082	0	0	0
12	Guerrero	12021	Coyuca de Benítez	PDER_IMSS	IMSS	Instituto Mexicano del Seguro Social	7296	0	0	0
12	Guerrero	12021	Coyuca de Benítez	PDER_IMSSB	IMSS-BIENESTAR	IMSS-Bienestar	608	0	0	0
12	Guerrero	12021	Coyuca de Benítez	PDER_ISTE	ISSSTE	Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado	6464	0	3	0
12	Guerrero	12021	Coyuca de Benítez	PDER_SEGP	SSA	Secretaría de Salud	36205	55	54	373
12	Guerrero	12022	Coyuca de Catalán	PAFIL_IPRIV	SMP	Servicios Médicos Privados	23	0	1	0
12	Guerrero	12022	Coyuca de Catalán	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Pemex	94	0	0	0
12	Guerrero	12022	Coyuca de Catalán	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de la Defensa Nacional	94	0	0	0
12	Guerrero	12022	Coyuca de Catalán	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de Marina	94	0	0	0
12	Guerrero	12022	Coyuca de Catalán	PDER_IMSS	IMSS	Instituto Mexicano del Seguro Social	1890	0	1	0
12	Guerrero	12022	Coyuca de Catalán	PDER_IMSSB	IMSS-BIENESTAR	IMSS-Bienestar	195	0	1	0
12	Guerrero	12022	Coyuca de Catalán	PDER_ISTE	ISSSTE	Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado	2454	0	1	0
12	Guerrero	12022	Coyuca de Catalán	PDER_SEGP	SSA	Secretaría de Salud	19851	168	52	595
12	Guerrero	12023	Cuajinicuilapa	PAFIL_IPRIV	SMP	Servicios Médicos Privados	170	0	2	0
12	Guerrero	12023	Cuajinicuilapa	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Pemex	108	0	0	0
12	Guerrero	12023	Cuajinicuilapa	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de la Defensa Nacional	108	0	0	0
12	Guerrero	12023	Cuajinicuilapa	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de Marina	108	0	0	0
12	Guerrero	12023	Cuajinicuilapa	PDER_IMSS	IMSS	Instituto Mexicano del Seguro Social	447	0	0	0
12	Guerrero	12023	Cuajinicuilapa	PDER_IMSSB	IMSS-BIENESTAR	IMSS-Bienestar	629	0	0	0
12	Guerrero	12023	Cuajinicuilapa	PDER_ISTE	ISSSTE	Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado	1472	0	4	0
12	Guerrero	12023	Cuajinicuilapa	PDER_SEGP	SSA	Secretaría de Salud	18238	23	15	133
12	Guerrero	12024	Cualác	PAFIL_IPRIV	SMP	Servicios Médicos Privados	14	0	0	0
12	Guerrero	12024	Cualác	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Pemex	48	0	0	0
12	Guerrero	12024	Cualác	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de la Defensa Nacional	48	0	0	0
12	Guerrero	12024	Cualác	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de Marina	48	0	0	0
12	Guerrero	12024	Cualác	PDER_IMSS	IMSS	Instituto Mexicano del Seguro Social	25	0	0	0
12	Guerrero	12024	Cualác	PDER_IMSSB	IMSS-BIENESTAR	IMSS-Bienestar	29	0	1	0
12	Guerrero	12024	Cualác	PDER_ISTE	ISSSTE	Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado	265	0	0	0
12	Guerrero	12024	Cualác	PDER_SEGP	SSA	Secretaría de Salud	6515	9	11	30
12	Guerrero	12025	Cuautepec	PAFIL_IPRIV	SMP	Servicios Médicos Privados	12	0	0	0
12	Guerrero	12025	Cuautepec	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Pemex	704	0	0	0
12	Guerrero	12025	Cuautepec	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de la Defensa Nacional	704	0	0	0
12	Guerrero	12025	Cuautepec	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de Marina	704	0	0	0
12	Guerrero	12025	Cuautepec	PDER_IMSS	IMSS	Instituto Mexicano del Seguro Social	357	0	0	0
12	Guerrero	12025	Cuautepec	PDER_IMSSB	IMSS-BIENESTAR	IMSS-Bienestar	329	0	1	0
12	Guerrero	12025	Cuautepec	PDER_ISTE	ISSSTE	Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado	845	0	0	0
12	Guerrero	12025	Cuautepec	PDER_SEGP	SSA	Secretaría de Salud	11000	8	8	38
12	Guerrero	12026	Cuetzala del Progreso	PAFIL_IPRIV	SMP	Servicios Médicos Privados	21	0	0	0
12	Guerrero	12026	Cuetzala del Progreso	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Pemex	6	0	0	0
12	Guerrero	12026	Cuetzala del Progreso	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de la Defensa Nacional	6	0	0	0
12	Guerrero	12026	Cuetzala del Progreso	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de Marina	6	0	0	0
12	Guerrero	12026	Cuetzala del Progreso	PDER_IMSS	IMSS	Instituto Mexicano del Seguro Social	171	0	0	0
12	Guerrero	12026	Cuetzala del Progreso	PDER_IMSSB	IMSS-BIENESTAR	IMSS-Bienestar	15	0	0	0
12	Guerrero	12026	Cuetzala del Progreso	PDER_ISTE	ISSSTE	Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado	258	0	0	0
12	Guerrero	12026	Cuetzala del Progreso	PDER_SEGP	SSA	Secretaría de Salud	4681	10	8	22
12	Guerrero	12027	Cutzamala de Pinzón	PAFIL_IPRIV	SMP	Servicios Médicos Privados	29	0	1	0
12	Guerrero	12027	Cutzamala de Pinzón	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Pemex	16	0	0	0
12	Guerrero	12027	Cutzamala de Pinzón	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de la Defensa Nacional	16	0	0	0
12	Guerrero	12027	Cutzamala de Pinzón	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de Marina	16	0	0	0
12	Guerrero	12027	Cutzamala de Pinzón	PDER_IMSS	IMSS	Instituto Mexicano del Seguro Social	453	0	1	0
12	Guerrero	12027	Cutzamala de Pinzón	PDER_IMSSB	IMSS-BIENESTAR	IMSS-Bienestar	54	0	0	0
12	Guerrero	12027	Cutzamala de Pinzón	PDER_ISTE	ISSSTE	Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado	658	0	1	0
12	Guerrero	12027	Cutzamala de Pinzón	PDER_SEGP	SSA	Secretaría de Salud	9725	10	15	73
12	Guerrero	12028	Chilapa de Álvarez	PAFIL_IPRIV	SMP	Servicios Médicos Privados	124	0	4	0
12	Guerrero	12028	Chilapa de Álvarez	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Pemex	195	0	0	0
12	Guerrero	12028	Chilapa de Álvarez	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de la Defensa Nacional	195	0	0	0
12	Guerrero	12028	Chilapa de Álvarez	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de Marina	195	0	0	0
12	Guerrero	12028	Chilapa de Álvarez	PDER_IMSS	IMSS	Instituto Mexicano del Seguro Social	3582	0	1	0
12	Guerrero	12028	Chilapa de Álvarez	PDER_IMSSB	IMSS-BIENESTAR	IMSS-Bienestar	768	0	1	0
12	Guerrero	12028	Chilapa de Álvarez	PDER_ISTE	ISSSTE	Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado	6518	0	3	0
12	Guerrero	12028	Chilapa de Álvarez	PDER_SEGP	SSA	Secretaría de Salud	80839	134	65	589
12	Guerrero	12029	Chilpancingo de los Bravo	PAFIL_IPRIV	SMP	Servicios Médicos Privados	1656	0	24	0
12	Guerrero	12029	Chilpancingo de los Bravo	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Pemex	4386	41	16	0
12	Guerrero	12029	Chilpancingo de los Bravo	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de la Defensa Nacional	4386	41	16	0
12	Guerrero	12029	Chilpancingo de los Bravo	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de Marina	4386	41	16	0
12	Guerrero	12029	Chilpancingo de los Bravo	PDER_IMSS	IMSS	Instituto Mexicano del Seguro Social	40028	21	17	0
12	Guerrero	12029	Chilpancingo de los Bravo	PDER_IMSSB	IMSS-BIENESTAR	IMSS-Bienestar	1549	0	0	0
12	Guerrero	12029	Chilpancingo de los Bravo	PDER_ISTE	ISSSTE	Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado	57544	56	27	0
12	Guerrero	12029	Chilpancingo de los Bravo	PDER_SEGP	SSA	Secretaría de Salud	96555	279	155	1538
12	Guerrero	12030	Florencio Villarreal	PAFIL_IPRIV	SMP	Servicios Médicos Privados	98	0	1	0
12	Guerrero	12030	Florencio Villarreal	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Pemex	1285	0	0	0
12	Guerrero	12030	Florencio Villarreal	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de la Defensa Nacional	1285	0	0	0
12	Guerrero	12030	Florencio Villarreal	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de Marina	1285	0	0	0
12	Guerrero	12030	Florencio Villarreal	PDER_IMSS	IMSS	Instituto Mexicano del Seguro Social	1053	0	0	0
12	Guerrero	12030	Florencio Villarreal	PDER_IMSSB	IMSS-BIENESTAR	IMSS-Bienestar	93	0	0	0
12	Guerrero	12030	Florencio Villarreal	PDER_ISTE	ISSSTE	Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado	1542	0	1	0
12	Guerrero	12030	Florencio Villarreal	PDER_SEGP	SSA	Secretaría de Salud	12527	3	7	60
12	Guerrero	12031	General Canuto A. Neri	PAFIL_IPRIV	SMP	Servicios Médicos Privados	1	0	0	0
12	Guerrero	12031	General Canuto A. Neri	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Pemex	3	0	0	0
12	Guerrero	12031	General Canuto A. Neri	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de la Defensa Nacional	3	0	0	0
12	Guerrero	12031	General Canuto A. Neri	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de Marina	3	0	0	0
12	Guerrero	12031	General Canuto A. Neri	PDER_IMSS	IMSS	Instituto Mexicano del Seguro Social	43	0	0	0
12	Guerrero	12031	General Canuto A. Neri	PDER_IMSSB	IMSS-BIENESTAR	IMSS-Bienestar	5	0	0	0
12	Guerrero	12031	General Canuto A. Neri	PDER_ISTE	ISSSTE	Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado	193	0	0	0
12	Guerrero	12031	General Canuto A. Neri	PDER_SEGP	SSA	Secretaría de Salud	3556	6	7	21
12	Guerrero	12032	General Heliodoro Castillo	PAFIL_IPRIV	SMP	Servicios Médicos Privados	26	0	1	0
12	Guerrero	12032	General Heliodoro Castillo	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Pemex	27	0	0	0
12	Guerrero	12032	General Heliodoro Castillo	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de la Defensa Nacional	27	0	0	0
12	Guerrero	12032	General Heliodoro Castillo	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de Marina	27	0	0	0
12	Guerrero	12032	General Heliodoro Castillo	PDER_IMSS	IMSS	Instituto Mexicano del Seguro Social	114	0	0	0
12	Guerrero	12032	General Heliodoro Castillo	PDER_IMSSB	IMSS-BIENESTAR	IMSS-Bienestar	2935	0	0	0
12	Guerrero	12032	General Heliodoro Castillo	PDER_ISTE	ISSSTE	Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado	259	0	1	0
12	Guerrero	12032	General Heliodoro Castillo	PDER_SEGP	SSA	Secretaría de Salud	26087	42	23	120
12	Guerrero	12033	Huamuxtitlán	PAFIL_IPRIV	SMP	Servicios Médicos Privados	20	0	0	0
12	Guerrero	12033	Huamuxtitlán	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Pemex	27	0	0	0
12	Guerrero	12033	Huamuxtitlán	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de la Defensa Nacional	27	0	0	0
12	Guerrero	12033	Huamuxtitlán	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de Marina	27	0	0	0
12	Guerrero	12033	Huamuxtitlán	PDER_IMSS	IMSS	Instituto Mexicano del Seguro Social	151	0	0	0
12	Guerrero	12033	Huamuxtitlán	PDER_IMSSB	IMSS-BIENESTAR	IMSS-Bienestar	65	0	0	0
12	Guerrero	12033	Huamuxtitlán	PDER_ISTE	ISSSTE	Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado	1262	0	1	0
12	Guerrero	12033	Huamuxtitlán	PDER_SEGP	SSA	Secretaría de Salud	12240	30	17	97
12	Guerrero	12034	Huitzuco de los Figueroa	PAFIL_IPRIV	SMP	Servicios Médicos Privados	155	0	2	0
12	Guerrero	12034	Huitzuco de los Figueroa	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Pemex	70	0	0	0
12	Guerrero	12034	Huitzuco de los Figueroa	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de la Defensa Nacional	70	0	0	0
12	Guerrero	12034	Huitzuco de los Figueroa	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de Marina	70	0	0	0
12	Guerrero	12034	Huitzuco de los Figueroa	PDER_IMSS	IMSS	Instituto Mexicano del Seguro Social	1478	0	0	0
12	Guerrero	12034	Huitzuco de los Figueroa	PDER_IMSSB	IMSS-BIENESTAR	IMSS-Bienestar	138	0	1	0
12	Guerrero	12034	Huitzuco de los Figueroa	PDER_ISTE	ISSSTE	Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado	3014	0	2	0
12	Guerrero	12034	Huitzuco de los Figueroa	PDER_SEGP	SSA	Secretaría de Salud	26420	54	40	337
12	Guerrero	12035	Iguala de la Independencia	PAFIL_IPRIV	SMP	Servicios Médicos Privados	605	0	8	0
12	Guerrero	12035	Iguala de la Independencia	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Pemex	2129	0	0	0
12	Guerrero	12035	Iguala de la Independencia	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de la Defensa Nacional	2129	0	0	0
12	Guerrero	12035	Iguala de la Independencia	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de Marina	2129	0	0	0
12	Guerrero	12035	Iguala de la Independencia	PDER_IMSS	IMSS	Instituto Mexicano del Seguro Social	32789	23	35	0
12	Guerrero	12035	Iguala de la Independencia	PDER_IMSSB	IMSS-BIENESTAR	IMSS-Bienestar	1344	0	2	0
12	Guerrero	12035	Iguala de la Independencia	PDER_ISTE	ISSSTE	Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado	25644	57	30	0
12	Guerrero	12035	Iguala de la Independencia	PDER_SEGP	SSA	Secretaría de Salud	45894	110	70	1209
12	Guerrero	12036	Igualapa	PAFIL_IPRIV	SMP	Servicios Médicos Privados	19	0	0	0
12	Guerrero	12036	Igualapa	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Pemex	72	0	0	0
12	Guerrero	12036	Igualapa	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de la Defensa Nacional	72	0	0	0
12	Guerrero	12036	Igualapa	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de Marina	72	0	0	0
12	Guerrero	12036	Igualapa	PDER_IMSS	IMSS	Instituto Mexicano del Seguro Social	241	0	0	0
12	Guerrero	12036	Igualapa	PDER_IMSSB	IMSS-BIENESTAR	IMSS-Bienestar	26	0	0	0
12	Guerrero	12036	Igualapa	PDER_ISTE	ISSSTE	Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado	583	0	0	0
12	Guerrero	12036	Igualapa	PDER_SEGP	SSA	Secretaría de Salud	7886	6	7	67
12	Guerrero	12037	Ixcateopan de Cuauhtémoc	PAFIL_IPRIV	SMP	Servicios Médicos Privados	1	0	0	0
12	Guerrero	12037	Ixcateopan de Cuauhtémoc	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Pemex	4	0	0	0
12	Guerrero	12037	Ixcateopan de Cuauhtémoc	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de la Defensa Nacional	4	0	0	0
12	Guerrero	12037	Ixcateopan de Cuauhtémoc	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de Marina	4	0	0	0
12	Guerrero	12037	Ixcateopan de Cuauhtémoc	PDER_IMSS	IMSS	Instituto Mexicano del Seguro Social	214	0	0	0
12	Guerrero	12037	Ixcateopan de Cuauhtémoc	PDER_IMSSB	IMSS-BIENESTAR	IMSS-Bienestar	4	0	0	0
12	Guerrero	12037	Ixcateopan de Cuauhtémoc	PDER_ISTE	ISSSTE	Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado	283	0	0	0
12	Guerrero	12037	Ixcateopan de Cuauhtémoc	PDER_SEGP	SSA	Secretaría de Salud	4609	6	5	20
12	Guerrero	12038	Zihuatanejo de Azueta	PAFIL_IPRIV	SMP	Servicios Médicos Privados	1698	0	10	0
12	Guerrero	12038	Zihuatanejo de Azueta	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Pemex	1085	17	8	0
12	Guerrero	12038	Zihuatanejo de Azueta	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de la Defensa Nacional	1085	17	8	0
12	Guerrero	12038	Zihuatanejo de Azueta	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de Marina	1085	17	8	0
12	Guerrero	12038	Zihuatanejo de Azueta	PDER_IMSS	IMSS	Instituto Mexicano del Seguro Social	46459	31	24	0
12	Guerrero	12038	Zihuatanejo de Azueta	PDER_IMSSB	IMSS-BIENESTAR	IMSS-Bienestar	792	0	7	0
12	Guerrero	12038	Zihuatanejo de Azueta	PDER_ISTE	ISSSTE	Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado	6470	0	4	0
12	Guerrero	12038	Zihuatanejo de Azueta	PDER_SEGP	SSA	Secretaría de Salud	37393	64	58	620
12	Guerrero	12039	Juan R. Escudero	PAFIL_IPRIV	SMP	Servicios Médicos Privados	42	0	1	0
12	Guerrero	12039	Juan R. Escudero	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Pemex	238	0	0	0
12	Guerrero	12039	Juan R. Escudero	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de la Defensa Nacional	238	0	0	0
12	Guerrero	12039	Juan R. Escudero	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de Marina	238	0	0	0
12	Guerrero	12039	Juan R. Escudero	PDER_IMSS	IMSS	Instituto Mexicano del Seguro Social	2068	0	3	0
12	Guerrero	12039	Juan R. Escudero	PDER_IMSSB	IMSS-BIENESTAR	IMSS-Bienestar	892	0	1	0
12	Guerrero	12039	Juan R. Escudero	PDER_ISTE	ISSSTE	Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado	1888	0	1	0
12	Guerrero	12039	Juan R. Escudero	PDER_SEGP	SSA	Secretaría de Salud	14771	30	23	97
12	Guerrero	12040	Leonardo Bravo	PAFIL_IPRIV	SMP	Servicios Médicos Privados	24	0	0	0
12	Guerrero	12040	Leonardo Bravo	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Pemex	40	0	0	0
12	Guerrero	12040	Leonardo Bravo	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de la Defensa Nacional	40	0	0	0
12	Guerrero	12040	Leonardo Bravo	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de Marina	40	0	0	0
12	Guerrero	12040	Leonardo Bravo	PDER_IMSS	IMSS	Instituto Mexicano del Seguro Social	283	0	0	0
12	Guerrero	12040	Leonardo Bravo	PDER_IMSSB	IMSS-BIENESTAR	IMSS-Bienestar	929	0	1	0
12	Guerrero	12040	Leonardo Bravo	PDER_ISTE	ISSSTE	Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado	738	0	0	0
12	Guerrero	12040	Leonardo Bravo	PDER_SEGP	SSA	Secretaría de Salud	18945	35	32	148
12	Guerrero	12041	Malinaltepec	PAFIL_IPRIV	SMP	Servicios Médicos Privados	28	0	0	0
12	Guerrero	12041	Malinaltepec	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Pemex	25	0	0	0
12	Guerrero	12041	Malinaltepec	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de la Defensa Nacional	25	0	0	0
12	Guerrero	12041	Malinaltepec	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de Marina	25	0	0	0
12	Guerrero	12041	Malinaltepec	PDER_IMSS	IMSS	Instituto Mexicano del Seguro Social	282	0	0	0
12	Guerrero	12041	Malinaltepec	PDER_IMSSB	IMSS-BIENESTAR	IMSS-Bienestar	551	0	1	0
12	Guerrero	12041	Malinaltepec	PDER_ISTE	ISSSTE	Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado	1063	0	1	0
12	Guerrero	12041	Malinaltepec	PDER_SEGP	SSA	Secretaría de Salud	21883	32	21	87
12	Guerrero	12042	Mártir de Cuilapan	PAFIL_IPRIV	SMP	Servicios Médicos Privados	25	0	0	0
12	Guerrero	12042	Mártir de Cuilapan	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Pemex	34	0	0	0
12	Guerrero	12042	Mártir de Cuilapan	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de la Defensa Nacional	34	0	0	0
12	Guerrero	12042	Mártir de Cuilapan	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de Marina	34	0	0	0
12	Guerrero	12042	Mártir de Cuilapan	PDER_IMSS	IMSS	Instituto Mexicano del Seguro Social	241	0	0	0
12	Guerrero	12042	Mártir de Cuilapan	PDER_IMSSB	IMSS-BIENESTAR	IMSS-Bienestar	510	0	0	0
12	Guerrero	12042	Mártir de Cuilapan	PDER_ISTE	ISSSTE	Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado	550	0	0	0
12	Guerrero	12042	Mártir de Cuilapan	PDER_SEGP	SSA	Secretaría de Salud	12750	12	13	64
12	Guerrero	12043	Metlatónoc	PAFIL_IPRIV	SMP	Servicios Médicos Privados	47	0	0	0
12	Guerrero	12043	Metlatónoc	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Pemex	5	0	0	0
12	Guerrero	12043	Metlatónoc	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de la Defensa Nacional	5	0	0	0
12	Guerrero	12043	Metlatónoc	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de Marina	5	0	0	0
12	Guerrero	12043	Metlatónoc	PDER_IMSS	IMSS	Instituto Mexicano del Seguro Social	34	0	0	0
12	Guerrero	12043	Metlatónoc	PDER_IMSSB	IMSS-BIENESTAR	IMSS-Bienestar	1104	0	2	0
12	Guerrero	12043	Metlatónoc	PDER_ISTE	ISSSTE	Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado	172	0	1	0
12	Guerrero	12043	Metlatónoc	PDER_SEGP	SSA	Secretaría de Salud	16072	15	19	69
12	Guerrero	12044	Mochitlán	PAFIL_IPRIV	SMP	Servicios Médicos Privados	18	0	0	0
12	Guerrero	12044	Mochitlán	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Pemex	67	0	0	0
12	Guerrero	12044	Mochitlán	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de la Defensa Nacional	67	0	0	0
12	Guerrero	12044	Mochitlán	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de Marina	67	0	0	0
12	Guerrero	12044	Mochitlán	PDER_IMSS	IMSS	Instituto Mexicano del Seguro Social	629	0	0	0
12	Guerrero	12044	Mochitlán	PDER_IMSSB	IMSS-BIENESTAR	IMSS-Bienestar	27	0	0	0
12	Guerrero	12044	Mochitlán	PDER_ISTE	ISSSTE	Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado	1453	0	4	0
12	Guerrero	12044	Mochitlán	PDER_SEGP	SSA	Secretaría de Salud	8072	4	7	61
12	Guerrero	12045	Olinalá	PAFIL_IPRIV	SMP	Servicios Médicos Privados	25	0	0	0
12	Guerrero	12045	Olinalá	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Pemex	23	0	0	0
12	Guerrero	12045	Olinalá	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de la Defensa Nacional	23	0	0	0
12	Guerrero	12045	Olinalá	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de Marina	23	0	0	0
12	Guerrero	12045	Olinalá	PDER_IMSS	IMSS	Instituto Mexicano del Seguro Social	150	0	0	0
12	Guerrero	12045	Olinalá	PDER_IMSSB	IMSS-BIENESTAR	IMSS-Bienestar	266	0	1	0
12	Guerrero	12045	Olinalá	PDER_ISTE	ISSSTE	Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado	813	0	1	0
12	Guerrero	12045	Olinalá	PDER_SEGP	SSA	Secretaría de Salud	21602	29	22	104
12	Guerrero	12046	Ometepec	PAFIL_IPRIV	SMP	Servicios Médicos Privados	107	3	7	0
12	Guerrero	12046	Ometepec	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Pemex	228	0	0	0
12	Guerrero	12046	Ometepec	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de la Defensa Nacional	228	0	0	0
12	Guerrero	12046	Ometepec	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	Secretaría de Marina	228	0	0	0
12	Guerrero	12046	Ometepec	PDER_IMSS	IMSS	Instituto Mexicano del Seguro Social	3160	0	2	0
12	Guerrero	12046	Ometepec	PDER_IMSSB	IMSS-BIENESTAR	IMSS-Bienestar	590	0	3	0
