state_id	state	municipality_id	municipality	variable	valor	nombre
11	Guanajuato	11030	San Felipe	PDER_SEGP	71878	SSA
11	Guanajuato	11030	San Felipe	PDER_IMSSB	119	IMSS-BIENESTAR
11	Guanajuato	11030	San Felipe	PAFIL_IPRIV	336	SMP
11	Guanajuato	11030	San Felipe	PAFIL_OTRAI	124	Otro
11	Guanajuato	11031	San Francisco del Rincón	POBTOT	130871	Población Total
11	Guanajuato	11031	San Francisco del Rincón	PSINDER	32085	Sin afiliación
11	Guanajuato	11031	San Francisco del Rincón	PDER_SS	98527	Con afiliación
11	Guanajuato	11031	San Francisco del Rincón	PDER_IMSS	37526	IMSS
11	Guanajuato	11031	San Francisco del Rincón	PDER_ISTE	3974	ISSSTE
11	Guanajuato	11031	San Francisco del Rincón	PDER_ISTEE	180	ISSSTE estatal
11	Guanajuato	11031	San Francisco del Rincón	PAFIL_PDOM	47	PEMEX, SEDENA, SEMAR
11	Guanajuato	11031	San Francisco del Rincón	PDER_SEGP	54221	SSA
11	Guanajuato	11031	San Francisco del Rincón	PDER_IMSSB	380	IMSS-BIENESTAR
11	Guanajuato	11031	San Francisco del Rincón	PAFIL_IPRIV	1944	SMP
11	Guanajuato	11031	San Francisco del Rincón	PAFIL_OTRAI	1003	Otro
11	Guanajuato	11032	San José Iturbide	POBTOT	89558	Población Total
11	Guanajuato	11032	San José Iturbide	PSINDER	17573	Sin afiliación
11	Guanajuato	11032	San José Iturbide	PDER_SS	71914	Con afiliación
11	Guanajuato	11032	San José Iturbide	PDER_IMSS	32823	IMSS
11	Guanajuato	11032	San José Iturbide	PDER_ISTE	2628	ISSSTE
11	Guanajuato	11032	San José Iturbide	PDER_ISTEE	121	ISSSTE estatal
11	Guanajuato	11032	San José Iturbide	PAFIL_PDOM	43	PEMEX, SEDENA, SEMAR
11	Guanajuato	11032	San José Iturbide	PDER_SEGP	34264	SSA
11	Guanajuato	11032	San José Iturbide	PDER_IMSSB	621	IMSS-BIENESTAR
11	Guanajuato	11032	San José Iturbide	PAFIL_IPRIV	1612	SMP
11	Guanajuato	11032	San José Iturbide	PAFIL_OTRAI	236	Otro
11	Guanajuato	11033	San Luis de la Paz	POBTOT	128536	Población Total
11	Guanajuato	11033	San Luis de la Paz	PSINDER	32058	Sin afiliación
11	Guanajuato	11033	San Luis de la Paz	PDER_SS	96323	Con afiliación
11	Guanajuato	11033	San Luis de la Paz	PDER_IMSS	26658	IMSS
11	Guanajuato	11033	San Luis de la Paz	PDER_ISTE	5661	ISSSTE
11	Guanajuato	11033	San Luis de la Paz	PDER_ISTEE	130	ISSSTE estatal
11	Guanajuato	11033	San Luis de la Paz	PAFIL_PDOM	37	PEMEX, SEDENA, SEMAR
11	Guanajuato	11033	San Luis de la Paz	PDER_SEGP	62601	SSA
11	Guanajuato	11033	San Luis de la Paz	PDER_IMSSB	843	IMSS-BIENESTAR
11	Guanajuato	11033	San Luis de la Paz	PAFIL_IPRIV	694	SMP
11	Guanajuato	11033	San Luis de la Paz	PAFIL_OTRAI	271	Otro
11	Guanajuato	11034	Santa Catarina	POBTOT	5723	Población Total
11	Guanajuato	11034	Santa Catarina	PSINDER	637	Sin afiliación
11	Guanajuato	11034	Santa Catarina	PDER_SS	5086	Con afiliación
11	Guanajuato	11034	Santa Catarina	PDER_IMSS	138	IMSS
11	Guanajuato	11034	Santa Catarina	PDER_ISTE	145	ISSSTE
11	Guanajuato	11034	Santa Catarina	PDER_ISTEE	5	ISSSTE estatal
11	Guanajuato	11034	Santa Catarina	PAFIL_PDOM	4	PEMEX, SEDENA, SEMAR
11	Guanajuato	11034	Santa Catarina	PDER_SEGP	4796	SSA
11	Guanajuato	11034	Santa Catarina	PDER_IMSSB	4	IMSS-BIENESTAR
11	Guanajuato	11034	Santa Catarina	PAFIL_IPRIV	4	SMP
11	Guanajuato	11034	Santa Catarina	PAFIL_OTRAI	1	Otro
11	Guanajuato	11035	Santa Cruz de Juventino Rosas	POBTOT	82340	Población Total
11	Guanajuato	11035	Santa Cruz de Juventino Rosas	PSINDER	17808	Sin afiliación
11	Guanajuato	11035	Santa Cruz de Juventino Rosas	PDER_SS	64494	Con afiliación
11	Guanajuato	11035	Santa Cruz de Juventino Rosas	PDER_IMSS	17574	IMSS
11	Guanajuato	11035	Santa Cruz de Juventino Rosas	PDER_ISTE	3387	ISSSTE
11	Guanajuato	11035	Santa Cruz de Juventino Rosas	PDER_ISTEE	215	ISSSTE estatal
11	Guanajuato	11035	Santa Cruz de Juventino Rosas	PAFIL_PDOM	104	PEMEX, SEDENA, SEMAR
11	Guanajuato	11035	Santa Cruz de Juventino Rosas	PDER_SEGP	41797	SSA
11	Guanajuato	11035	Santa Cruz de Juventino Rosas	PDER_IMSSB	457	IMSS-BIENESTAR
11	Guanajuato	11035	Santa Cruz de Juventino Rosas	PAFIL_IPRIV	431	SMP
11	Guanajuato	11035	Santa Cruz de Juventino Rosas	PAFIL_OTRAI	943	Otro
11	Guanajuato	11036	Santiago Maravatío	POBTOT	6714	Población Total
11	Guanajuato	11036	Santiago Maravatío	PSINDER	929	Sin afiliación
11	Guanajuato	11036	Santiago Maravatío	PDER_SS	5783	Con afiliación
11	Guanajuato	11036	Santiago Maravatío	PDER_IMSS	297	IMSS
11	Guanajuato	11036	Santiago Maravatío	PDER_ISTE	515	ISSSTE
11	Guanajuato	11036	Santiago Maravatío	PDER_ISTEE	0	ISSSTE estatal
11	Guanajuato	11036	Santiago Maravatío	PAFIL_PDOM	8	PEMEX, SEDENA, SEMAR
11	Guanajuato	11036	Santiago Maravatío	PDER_SEGP	4955	SSA
11	Guanajuato	11036	Santiago Maravatío	PDER_IMSSB	20	IMSS-BIENESTAR
11	Guanajuato	11036	Santiago Maravatío	PAFIL_IPRIV	7	SMP
11	Guanajuato	11036	Santiago Maravatío	PAFIL_OTRAI	0	Otro
11	Guanajuato	11037	Silao de la Victoria	POBTOT	203556	Población Total
11	Guanajuato	11037	Silao de la Victoria	PSINDER	29155	Sin afiliación
11	Guanajuato	11037	Silao de la Victoria	PDER_SS	173892	Con afiliación
11	Guanajuato	11037	Silao de la Victoria	PDER_IMSS	87648	IMSS
11	Guanajuato	11037	Silao de la Victoria	PDER_ISTE	8024	ISSSTE
11	Guanajuato	11037	Silao de la Victoria	PDER_ISTEE	564	ISSSTE estatal
11	Guanajuato	11037	Silao de la Victoria	PAFIL_PDOM	276	PEMEX, SEDENA, SEMAR
11	Guanajuato	11037	Silao de la Victoria	PDER_SEGP	73341	SSA
11	Guanajuato	11037	Silao de la Victoria	PDER_IMSSB	1037	IMSS-BIENESTAR
11	Guanajuato	11037	Silao de la Victoria	PAFIL_IPRIV	3344	SMP
11	Guanajuato	11037	Silao de la Victoria	PAFIL_OTRAI	1359	Otro
11	Guanajuato	11038	Tarandacuao	POBTOT	11304	Población Total
11	Guanajuato	11038	Tarandacuao	PSINDER	1942	Sin afiliación
11	Guanajuato	11038	Tarandacuao	PDER_SS	9356	Con afiliación
11	Guanajuato	11038	Tarandacuao	PDER_IMSS	616	IMSS
11	Guanajuato	11038	Tarandacuao	PDER_ISTE	549	ISSSTE
11	Guanajuato	11038	Tarandacuao	PDER_ISTEE	146	ISSSTE estatal
11	Guanajuato	11038	Tarandacuao	PAFIL_PDOM	8	PEMEX, SEDENA, SEMAR
11	Guanajuato	11038	Tarandacuao	PDER_SEGP	7834	SSA
11	Guanajuato	11038	Tarandacuao	PDER_IMSSB	36	IMSS-BIENESTAR
11	Guanajuato	11038	Tarandacuao	PAFIL_IPRIV	201	SMP
11	Guanajuato	11038	Tarandacuao	PAFIL_OTRAI	22	Otro
11	Guanajuato	11039	Tarimoro	POBTOT	35905	Población Total
11	Guanajuato	11039	Tarimoro	PSINDER	4384	Sin afiliación
11	Guanajuato	11039	Tarimoro	PDER_SS	31501	Con afiliación
11	Guanajuato	11039	Tarimoro	PDER_IMSS	4819	IMSS
11	Guanajuato	11039	Tarimoro	PDER_ISTE	1189	ISSSTE
11	Guanajuato	11039	Tarimoro	PDER_ISTEE	109	ISSSTE estatal
11	Guanajuato	11039	Tarimoro	PAFIL_PDOM	42	PEMEX, SEDENA, SEMAR
11	Guanajuato	11039	Tarimoro	PDER_SEGP	25306	SSA
11	Guanajuato	11039	Tarimoro	PDER_IMSSB	144	IMSS-BIENESTAR
11	Guanajuato	11039	Tarimoro	PAFIL_IPRIV	64	SMP
11	Guanajuato	11039	Tarimoro	PAFIL_OTRAI	48	Otro
11	Guanajuato	11040	Tierra Blanca	POBTOT	20007	Población Total
11	Guanajuato	11040	Tierra Blanca	PSINDER	4137	Sin afiliación
11	Guanajuato	11040	Tierra Blanca	PDER_SS	15862	Con afiliación
11	Guanajuato	11040	Tierra Blanca	PDER_IMSS	1716	IMSS
11	Guanajuato	11040	Tierra Blanca	PDER_ISTE	705	ISSSTE
11	Guanajuato	11040	Tierra Blanca	PDER_ISTEE	29	ISSSTE estatal
11	Guanajuato	11040	Tierra Blanca	PAFIL_PDOM	8	PEMEX, SEDENA, SEMAR
11	Guanajuato	11040	Tierra Blanca	PDER_SEGP	13348	SSA
11	Guanajuato	11040	Tierra Blanca	PDER_IMSSB	79	IMSS-BIENESTAR
11	Guanajuato	11040	Tierra Blanca	PAFIL_IPRIV	70	SMP
11	Guanajuato	11040	Tierra Blanca	PAFIL_OTRAI	35	Otro
11	Guanajuato	11041	Uriangato	POBTOT	61494	Población Total
11	Guanajuato	11041	Uriangato	PSINDER	12971	Sin afiliación
11	Guanajuato	11041	Uriangato	PDER_SS	48488	Con afiliación
11	Guanajuato	11041	Uriangato	PDER_IMSS	8360	IMSS
11	Guanajuato	11041	Uriangato	PDER_ISTE	2133	ISSSTE
11	Guanajuato	11041	Uriangato	PDER_ISTEE	132	ISSSTE estatal
11	Guanajuato	11041	Uriangato	PAFIL_PDOM	27	PEMEX, SEDENA, SEMAR
11	Guanajuato	11041	Uriangato	PDER_SEGP	36874	SSA
11	Guanajuato	11041	Uriangato	PDER_IMSSB	448	IMSS-BIENESTAR
11	Guanajuato	11041	Uriangato	PAFIL_IPRIV	497	SMP
11	Guanajuato	11041	Uriangato	PAFIL_OTRAI	329	Otro
11	Guanajuato	11042	Valle de Santiago	POBTOT	150054	Población Total
11	Guanajuato	11042	Valle de Santiago	PSINDER	32044	Sin afiliación
11	Guanajuato	11042	Valle de Santiago	PDER_SS	117911	Con afiliación
11	Guanajuato	11042	Valle de Santiago	PDER_IMSS	27769	IMSS
11	Guanajuato	11042	Valle de Santiago	PDER_ISTE	6227	ISSSTE
11	Guanajuato	11042	Valle de Santiago	PDER_ISTEE	524	ISSSTE estatal
11	Guanajuato	11042	Valle de Santiago	PAFIL_PDOM	273	PEMEX, SEDENA, SEMAR
11	Guanajuato	11042	Valle de Santiago	PDER_SEGP	81285	SSA
11	Guanajuato	11042	Valle de Santiago	PDER_IMSSB	1384	IMSS-BIENESTAR
11	Guanajuato	11042	Valle de Santiago	PAFIL_IPRIV	663	SMP
11	Guanajuato	11042	Valle de Santiago	PAFIL_OTRAI	284	Otro
11	Guanajuato	11043	Victoria	POBTOT	21253	Población Total
11	Guanajuato	11043	Victoria	PSINDER	3352	Sin afiliación
11	Guanajuato	11043	Victoria	PDER_SS	17895	Con afiliación
11	Guanajuato	11043	Victoria	PDER_IMSS	1168	IMSS
11	Guanajuato	11043	Victoria	PDER_ISTE	1368	ISSSTE
11	Guanajuato	11043	Victoria	PDER_ISTEE	202	ISSSTE estatal
11	Guanajuato	11043	Victoria	PAFIL_PDOM	4	PEMEX, SEDENA, SEMAR
11	Guanajuato	11043	Victoria	PDER_SEGP	14491	SSA
11	Guanajuato	11043	Victoria	PDER_IMSSB	556	IMSS-BIENESTAR
11	Guanajuato	11043	Victoria	PAFIL_IPRIV	223	SMP
11	Guanajuato	11043	Victoria	PAFIL_OTRAI	43	Otro
11	Guanajuato	11044	Villagrán	POBTOT	65791	Población Total
11	Guanajuato	11044	Villagrán	PSINDER	11017	Sin afiliación
11	Guanajuato	11044	Villagrán	PDER_SS	54725	Con afiliación
11	Guanajuato	11044	Villagrán	PDER_IMSS	34254	IMSS
11	Guanajuato	11044	Villagrán	PDER_ISTE	2432	ISSSTE
11	Guanajuato	11044	Villagrán	PDER_ISTEE	223	ISSSTE estatal
11	Guanajuato	11044	Villagrán	PAFIL_PDOM	1122	PEMEX, SEDENA, SEMAR
11	Guanajuato	11044	Villagrán	PDER_SEGP	16356	SSA
11	Guanajuato	11044	Villagrán	PDER_IMSSB	109	IMSS-BIENESTAR
11	Guanajuato	11044	Villagrán	PAFIL_IPRIV	466	SMP
11	Guanajuato	11044	Villagrán	PAFIL_OTRAI	249	Otro
11	Guanajuato	11045	Xichú	POBTOT	11143	Población Total
11	Guanajuato	11045	Xichú	PSINDER	531	Sin afiliación
11	Guanajuato	11045	Xichú	PDER_SS	10611	Con afiliación
11	Guanajuato	11045	Xichú	PDER_IMSS	97	IMSS
11	Guanajuato	11045	Xichú	PDER_ISTE	299	ISSSTE
11	Guanajuato	11045	Xichú	PDER_ISTEE	2	ISSSTE estatal
11	Guanajuato	11045	Xichú	PAFIL_PDOM	0	PEMEX, SEDENA, SEMAR
11	Guanajuato	11045	Xichú	PDER_SEGP	10203	SSA
11	Guanajuato	11045	Xichú	PDER_IMSSB	3	IMSS-BIENESTAR
11	Guanajuato	11045	Xichú	PAFIL_IPRIV	14	SMP
11	Guanajuato	11045	Xichú	PAFIL_OTRAI	2	Otro
11	Guanajuato	11046	Yuriria	POBTOT	68741	Población Total
11	Guanajuato	11046	Yuriria	PSINDER	13187	Sin afiliación
11	Guanajuato	11046	Yuriria	PDER_SS	55506	Con afiliación
11	Guanajuato	11046	Yuriria	PDER_IMSS	4050	IMSS
11	Guanajuato	11046	Yuriria	PDER_ISTE	3943	ISSSTE
11	Guanajuato	11046	Yuriria	PDER_ISTEE	179	ISSSTE estatal
11	Guanajuato	11046	Yuriria	PAFIL_PDOM	57	PEMEX, SEDENA, SEMAR
11	Guanajuato	11046	Yuriria	PDER_SEGP	47273	SSA
11	Guanajuato	11046	Yuriria	PDER_IMSSB	85	IMSS-BIENESTAR
11	Guanajuato	11046	Yuriria	PAFIL_IPRIV	144	SMP
11	Guanajuato	11046	Yuriria	PAFIL_OTRAI	63	Otro
12	Guerrero	12001	Acapulco de Juárez	POBTOT	779566	Población Total
12	Guerrero	12001	Acapulco de Juárez	PSINDER	217925	Sin afiliación
12	Guerrero	12001	Acapulco de Juárez	PDER_SS	551872	Con afiliación
12	Guerrero	12001	Acapulco de Juárez	PDER_IMSS	282831	IMSS
12	Guerrero	12001	Acapulco de Juárez	PDER_ISTE	73611	ISSSTE
12	Guerrero	12001	Acapulco de Juárez	PDER_ISTEE	2797	ISSSTE estatal
12	Guerrero	12001	Acapulco de Juárez	PAFIL_PDOM	14491	PEMEX, SEDENA, SEMAR
12	Guerrero	12001	Acapulco de Juárez	PDER_SEGP	176451	SSA
12	Guerrero	12001	Acapulco de Juárez	PDER_IMSSB	5068	IMSS-BIENESTAR
12	Guerrero	12001	Acapulco de Juárez	PAFIL_IPRIV	3448	SMP
12	Guerrero	12001	Acapulco de Juárez	PAFIL_OTRAI	1780	Otro
12	Guerrero	12002	Ahuacuotzingo	POBTOT	25205	Población Total
12	Guerrero	12002	Ahuacuotzingo	PSINDER	4048	Sin afiliación
12	Guerrero	12002	Ahuacuotzingo	PDER_SS	20889	Con afiliación
12	Guerrero	12002	Ahuacuotzingo	PDER_IMSS	131	IMSS
12	Guerrero	12002	Ahuacuotzingo	PDER_ISTE	186	ISSSTE
12	Guerrero	12002	Ahuacuotzingo	PDER_ISTEE	18	ISSSTE estatal
12	Guerrero	12002	Ahuacuotzingo	PAFIL_PDOM	17	PEMEX, SEDENA, SEMAR
12	Guerrero	12002	Ahuacuotzingo	PDER_SEGP	20475	SSA
12	Guerrero	12002	Ahuacuotzingo	PDER_IMSSB	77	IMSS-BIENESTAR
12	Guerrero	12002	Ahuacuotzingo	PAFIL_IPRIV	9	SMP
12	Guerrero	12002	Ahuacuotzingo	PAFIL_OTRAI	9	Otro
12	Guerrero	12003	Ajuchitlán del Progreso	POBTOT	37655	Población Total
12	Guerrero	12003	Ajuchitlán del Progreso	PSINDER	13530	Sin afiliación
12	Guerrero	12003	Ajuchitlán del Progreso	PDER_SS	24093	Con afiliación
12	Guerrero	12003	Ajuchitlán del Progreso	PDER_IMSS	1148	IMSS
12	Guerrero	12003	Ajuchitlán del Progreso	PDER_ISTE	2038	ISSSTE
12	Guerrero	12003	Ajuchitlán del Progreso	PDER_ISTEE	54	ISSSTE estatal
12	Guerrero	12003	Ajuchitlán del Progreso	PAFIL_PDOM	57	PEMEX, SEDENA, SEMAR
12	Guerrero	12003	Ajuchitlán del Progreso	PDER_SEGP	20688	SSA
12	Guerrero	12003	Ajuchitlán del Progreso	PDER_IMSSB	135	IMSS-BIENESTAR
12	Guerrero	12003	Ajuchitlán del Progreso	PAFIL_IPRIV	13	SMP
12	Guerrero	12003	Ajuchitlán del Progreso	PAFIL_OTRAI	21	Otro
12	Guerrero	12004	Alcozauca de Guerrero	POBTOT	21225	Población Total
12	Guerrero	12004	Alcozauca de Guerrero	PSINDER	3353	Sin afiliación
12	Guerrero	12004	Alcozauca de Guerrero	PDER_SS	17871	Con afiliación
12	Guerrero	12004	Alcozauca de Guerrero	PDER_IMSS	23	IMSS
12	Guerrero	12004	Alcozauca de Guerrero	PDER_ISTE	230	ISSSTE
12	Guerrero	12004	Alcozauca de Guerrero	PDER_ISTEE	14	ISSSTE estatal
12	Guerrero	12004	Alcozauca de Guerrero	PAFIL_PDOM	8	PEMEX, SEDENA, SEMAR
12	Guerrero	12004	Alcozauca de Guerrero	PDER_SEGP	17343	SSA
12	Guerrero	12004	Alcozauca de Guerrero	PDER_IMSSB	13	IMSS-BIENESTAR
12	Guerrero	12004	Alcozauca de Guerrero	PAFIL_IPRIV	118	SMP
12	Guerrero	12004	Alcozauca de Guerrero	PAFIL_OTRAI	191	Otro
12	Guerrero	12005	Alpoyeca	POBTOT	7813	Población Total
12	Guerrero	12005	Alpoyeca	PSINDER	1252	Sin afiliación
12	Guerrero	12005	Alpoyeca	PDER_SS	6558	Con afiliación
12	Guerrero	12005	Alpoyeca	PDER_IMSS	57	IMSS
12	Guerrero	12005	Alpoyeca	PDER_ISTE	337	ISSSTE
12	Guerrero	12005	Alpoyeca	PDER_ISTEE	2	ISSSTE estatal
12	Guerrero	12005	Alpoyeca	PAFIL_PDOM	6	PEMEX, SEDENA, SEMAR
12	Guerrero	12005	Alpoyeca	PDER_SEGP	6155	SSA
12	Guerrero	12005	Alpoyeca	PDER_IMSSB	11	IMSS-BIENESTAR
12	Guerrero	12005	Alpoyeca	PAFIL_IPRIV	1	SMP
12	Guerrero	12005	Alpoyeca	PAFIL_OTRAI	4	Otro
12	Guerrero	12006	Apaxtla	POBTOT	11112	Población Total
12	Guerrero	12006	Apaxtla	PSINDER	3178	Sin afiliación
12	Guerrero	12006	Apaxtla	PDER_SS	7931	Con afiliación
12	Guerrero	12006	Apaxtla	PDER_IMSS	470	IMSS
12	Guerrero	12006	Apaxtla	PDER_ISTE	1257	ISSSTE
12	Guerrero	12006	Apaxtla	PDER_ISTEE	7	ISSSTE estatal
12	Guerrero	12006	Apaxtla	PAFIL_PDOM	22	PEMEX, SEDENA, SEMAR
12	Guerrero	12006	Apaxtla	PDER_SEGP	6142	SSA
12	Guerrero	12006	Apaxtla	PDER_IMSSB	13	IMSS-BIENESTAR
12	Guerrero	12006	Apaxtla	PAFIL_IPRIV	14	SMP
12	Guerrero	12006	Apaxtla	PAFIL_OTRAI	57	Otro
12	Guerrero	12007	Arcelia	POBTOT	33267	Población Total
12	Guerrero	12007	Arcelia	PSINDER	10092	Sin afiliación
12	Guerrero	12007	Arcelia	PDER_SS	23155	Con afiliación
12	Guerrero	12007	Arcelia	PDER_IMSS	1683	IMSS
12	Guerrero	12007	Arcelia	PDER_ISTE	3715	ISSSTE
12	Guerrero	12007	Arcelia	PDER_ISTEE	163	ISSSTE estatal
12	Guerrero	12007	Arcelia	PAFIL_PDOM	57	PEMEX, SEDENA, SEMAR
12	Guerrero	12007	Arcelia	PDER_SEGP	17247	SSA
12	Guerrero	12007	Arcelia	PDER_IMSSB	133	IMSS-BIENESTAR
12	Guerrero	12007	Arcelia	PAFIL_IPRIV	135	SMP
12	Guerrero	12007	Arcelia	PAFIL_OTRAI	166	Otro
12	Guerrero	12008	Atenango del Río	POBTOT	9147	Población Total
12	Guerrero	12008	Atenango del Río	PSINDER	1247	Sin afiliación
12	Guerrero	12008	Atenango del Río	PDER_SS	7893	Con afiliación
12	Guerrero	12008	Atenango del Río	PDER_IMSS	177	IMSS
12	Guerrero	12008	Atenango del Río	PDER_ISTE	396	ISSSTE
12	Guerrero	12008	Atenango del Río	PDER_ISTEE	2	ISSSTE estatal
12	Guerrero	12008	Atenango del Río	PAFIL_PDOM	11	PEMEX, SEDENA, SEMAR
12	Guerrero	12008	Atenango del Río	PDER_SEGP	7309	SSA
12	Guerrero	12008	Atenango del Río	PDER_IMSSB	16	IMSS-BIENESTAR
12	Guerrero	12008	Atenango del Río	PAFIL_IPRIV	3	SMP
12	Guerrero	12008	Atenango del Río	PAFIL_OTRAI	5	Otro
12	Guerrero	12009	Atlamajalcingo del Monte	POBTOT	5811	Población Total
12	Guerrero	12009	Atlamajalcingo del Monte	PSINDER	642	Sin afiliación
12	Guerrero	12009	Atlamajalcingo del Monte	PDER_SS	5168	Con afiliación
12	Guerrero	12009	Atlamajalcingo del Monte	PDER_IMSS	13	IMSS
12	Guerrero	12009	Atlamajalcingo del Monte	PDER_ISTE	140	ISSSTE
12	Guerrero	12009	Atlamajalcingo del Monte	PDER_ISTEE	0	ISSSTE estatal
12	Guerrero	12009	Atlamajalcingo del Monte	PAFIL_PDOM	2	PEMEX, SEDENA, SEMAR
12	Guerrero	12009	Atlamajalcingo del Monte	PDER_SEGP	5009	SSA
12	Guerrero	12009	Atlamajalcingo del Monte	PDER_IMSSB	11	IMSS-BIENESTAR
12	Guerrero	12009	Atlamajalcingo del Monte	PAFIL_IPRIV	1	SMP
12	Guerrero	12009	Atlamajalcingo del Monte	PAFIL_OTRAI	0	Otro
12	Guerrero	12010	Atlixtac	POBTOT	28491	Población Total
12	Guerrero	12010	Atlixtac	PSINDER	3355	Sin afiliación
12	Guerrero	12010	Atlixtac	PDER_SS	25117	Con afiliación
12	Guerrero	12010	Atlixtac	PDER_IMSS	101	IMSS
12	Guerrero	12010	Atlixtac	PDER_ISTE	168	ISSSTE
12	Guerrero	12010	Atlixtac	PDER_ISTEE	11	ISSSTE estatal
12	Guerrero	12010	Atlixtac	PAFIL_PDOM	16	PEMEX, SEDENA, SEMAR
12	Guerrero	12010	Atlixtac	PDER_SEGP	24688	SSA
12	Guerrero	12010	Atlixtac	PDER_IMSSB	93	IMSS-BIENESTAR
12	Guerrero	12010	Atlixtac	PAFIL_IPRIV	6	SMP
12	Guerrero	12010	Atlixtac	PAFIL_OTRAI	81	Otro
12	Guerrero	12011	Atoyac de Álvarez	POBTOT	60680	Población Total
12	Guerrero	12011	Atoyac de Álvarez	PSINDER	14544	Sin afiliación
12	Guerrero	12011	Atoyac de Álvarez	PDER_SS	46109	Con afiliación
12	Guerrero	12011	Atoyac de Álvarez	PDER_IMSS	4236	IMSS
12	Guerrero	12011	Atoyac de Álvarez	PDER_ISTE	5280	ISSSTE
12	Guerrero	12011	Atoyac de Álvarez	PDER_ISTEE	337	ISSSTE estatal
12	Guerrero	12011	Atoyac de Álvarez	PAFIL_PDOM	1676	PEMEX, SEDENA, SEMAR
12	Guerrero	12011	Atoyac de Álvarez	PDER_SEGP	33793	SSA
12	Guerrero	12011	Atoyac de Álvarez	PDER_IMSSB	1115	IMSS-BIENESTAR
12	Guerrero	12011	Atoyac de Álvarez	PAFIL_IPRIV	100	SMP
12	Guerrero	12011	Atoyac de Álvarez	PAFIL_OTRAI	249	Otro
12	Guerrero	12012	Ayutla de los Libres	POBTOT	69123	Población Total
12	Guerrero	12012	Ayutla de los Libres	PSINDER	11629	Sin afiliación
12	Guerrero	12012	Ayutla de los Libres	PDER_SS	57470	Con afiliación
12	Guerrero	12012	Ayutla de los Libres	PDER_IMSS	1343	IMSS
12	Guerrero	12012	Ayutla de los Libres	PDER_ISTE	3178	ISSSTE
12	Guerrero	12012	Ayutla de los Libres	PDER_ISTEE	201	ISSSTE estatal
12	Guerrero	12012	Ayutla de los Libres	PAFIL_PDOM	325	PEMEX, SEDENA, SEMAR
12	Guerrero	12012	Ayutla de los Libres	PDER_SEGP	51099	SSA
12	Guerrero	12012	Ayutla de los Libres	PDER_IMSSB	1379	IMSS-BIENESTAR
12	Guerrero	12012	Ayutla de los Libres	PAFIL_IPRIV	76	SMP
12	Guerrero	12012	Ayutla de los Libres	PAFIL_OTRAI	42	Otro
12	Guerrero	12013	Azoyú	POBTOT	15099	Población Total
12	Guerrero	12013	Azoyú	PSINDER	4554	Sin afiliación
12	Guerrero	12013	Azoyú	PDER_SS	10542	Con afiliación
12	Guerrero	12013	Azoyú	PDER_IMSS	257	IMSS
12	Guerrero	12013	Azoyú	PDER_ISTE	1105	ISSSTE
12	Guerrero	12013	Azoyú	PDER_ISTEE	16	ISSSTE estatal
12	Guerrero	12013	Azoyú	PAFIL_PDOM	189	PEMEX, SEDENA, SEMAR
12	Guerrero	12013	Azoyú	PDER_SEGP	8961	SSA
12	Guerrero	12013	Azoyú	PDER_IMSSB	30	IMSS-BIENESTAR
12	Guerrero	12013	Azoyú	PAFIL_IPRIV	14	SMP
12	Guerrero	12013	Azoyú	PAFIL_OTRAI	11	Otro
12	Guerrero	12014	Benito Juárez	POBTOT	15442	Población Total
12	Guerrero	12014	Benito Juárez	PSINDER	4317	Sin afiliación
12	Guerrero	12014	Benito Juárez	PDER_SS	11124	Con afiliación
12	Guerrero	12014	Benito Juárez	PDER_IMSS	966	IMSS
12	Guerrero	12014	Benito Juárez	PDER_ISTE	2214	ISSSTE
12	Guerrero	12014	Benito Juárez	PDER_ISTEE	212	ISSSTE estatal
12	Guerrero	12014	Benito Juárez	PAFIL_PDOM	144	PEMEX, SEDENA, SEMAR
12	Guerrero	12014	Benito Juárez	PDER_SEGP	7578	SSA
12	Guerrero	12014	Benito Juárez	PDER_IMSSB	11	IMSS-BIENESTAR
12	Guerrero	12014	Benito Juárez	PAFIL_IPRIV	128	SMP
12	Guerrero	12014	Benito Juárez	PAFIL_OTRAI	8	Otro
12	Guerrero	12015	Buenavista de Cuéllar	POBTOT	12982	Población Total
12	Guerrero	12015	Buenavista de Cuéllar	PSINDER	2795	Sin afiliación
12	Guerrero	12015	Buenavista de Cuéllar	PDER_SS	10183	Con afiliación
12	Guerrero	12015	Buenavista de Cuéllar	PDER_IMSS	1593	IMSS
12	Guerrero	12015	Buenavista de Cuéllar	PDER_ISTE	760	ISSSTE
12	Guerrero	12015	Buenavista de Cuéllar	PDER_ISTEE	4	ISSSTE estatal
12	Guerrero	12015	Buenavista de Cuéllar	PAFIL_PDOM	63	PEMEX, SEDENA, SEMAR
12	Guerrero	12015	Buenavista de Cuéllar	PDER_SEGP	7778	SSA
12	Guerrero	12015	Buenavista de Cuéllar	PDER_IMSSB	17	IMSS-BIENESTAR
12	Guerrero	12015	Buenavista de Cuéllar	PAFIL_IPRIV	37	SMP
12	Guerrero	12015	Buenavista de Cuéllar	PAFIL_OTRAI	18	Otro
12	Guerrero	12016	Coahuayutla de José María Izazaga	POBTOT	12408	Población Total
12	Guerrero	12016	Coahuayutla de José María Izazaga	PSINDER	665	Sin afiliación
12	Guerrero	12016	Coahuayutla de José María Izazaga	PDER_SS	11733	Con afiliación
