state_id	state	municipality_id	municipality	institucion_id	institucion	poblacion	beds	clinics
10	Durango	10002	Canelas	PDER_IMSS	IMSS	159	0	0
10	Durango	10002	Canelas	PDER_IMSSB	IMSS-BIENESTAR	18	0	1
10	Durango	10002	Canelas	PDER_ISTE	ISSSTE	87	0	1
10	Durango	10002	Canelas	PDER_SEGP	SSA	2761	0	0
10	Durango	10003	Coneto de Comonfort	PAFIL_IPRIV	SMP	9	0	0
10	Durango	10003	Coneto de Comonfort	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	2	0	0
10	Durango	10003	Coneto de Comonfort	PDER_IMSS	IMSS	101	0	0
10	Durango	10003	Coneto de Comonfort	PDER_IMSSB	IMSS-BIENESTAR	136	0	2
10	Durango	10003	Coneto de Comonfort	PDER_ISTE	ISSSTE	105	0	0
10	Durango	10003	Coneto de Comonfort	PDER_SEGP	SSA	3181	0	0
10	Durango	10004	Cuencamé	PAFIL_IPRIV	SMP	194	0	0
10	Durango	10004	Cuencamé	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	21	0	0
10	Durango	10004	Cuencamé	PDER_IMSS	IMSS	10876	0	3
10	Durango	10004	Cuencamé	PDER_IMSSB	IMSS-BIENESTAR	1791	0	8
10	Durango	10004	Cuencamé	PDER_ISTE	ISSSTE	1852	0	1
10	Durango	10004	Cuencamé	PDER_SEGP	SSA	11157	0	0
10	Durango	10005	Durango	PAFIL_IPRIV	SMP	7195	0	0
10	Durango	10005	Durango	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	5645	67	17
10	Durango	10005	Durango	PDER_IMSS	IMSS	302609	273	144
10	Durango	10005	Durango	PDER_IMSSB	IMSS-BIENESTAR	3273	0	10
10	Durango	10005	Durango	PDER_ISTE	ISSSTE	100557	105	57
10	Durango	10005	Durango	PDER_SEGP	SSA	98551	0	0
10	Durango	10006	General Simón Bolívar	PAFIL_IPRIV	SMP	14	0	0
10	Durango	10006	General Simón Bolívar	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	2	0	0
10	Durango	10006	General Simón Bolívar	PDER_IMSS	IMSS	1880	0	0
10	Durango	10006	General Simón Bolívar	PDER_IMSSB	IMSS-BIENESTAR	127	0	4
10	Durango	10006	General Simón Bolívar	PDER_ISTE	ISSSTE	222	0	1
10	Durango	10006	General Simón Bolívar	PDER_SEGP	SSA	5354	0	0
10	Durango	10007	Gómez Palacio	PAFIL_IPRIV	SMP	2451	0	0
10	Durango	10007	Gómez Palacio	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	1057	0	0
10	Durango	10007	Gómez Palacio	PDER_IMSS	IMSS	236568	211	105
10	Durango	10007	Gómez Palacio	PDER_IMSSB	IMSS-BIENESTAR	812	0	2
10	Durango	10007	Gómez Palacio	PDER_ISTE	ISSSTE	29967	63	18
10	Durango	10007	Gómez Palacio	PDER_SEGP	SSA	25820	0	0
10	Durango	10008	Guadalupe Victoria	PAFIL_IPRIV	SMP	347	0	0
10	Durango	10008	Guadalupe Victoria	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	9	0	0
10	Durango	10008	Guadalupe Victoria	PDER_IMSS	IMSS	8236	0	0
10	Durango	10008	Guadalupe Victoria	PDER_IMSSB	IMSS-BIENESTAR	486	8	15
10	Durango	10008	Guadalupe Victoria	PDER_ISTE	ISSSTE	2398	0	2
10	Durango	10008	Guadalupe Victoria	PDER_SEGP	SSA	10063	0	0
10	Durango	10009	Guanaceví	PAFIL_IPRIV	SMP	20	0	0
10	Durango	10009	Guanaceví	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	3	0	0
10	Durango	10009	Guanaceví	PDER_IMSS	IMSS	2350	0	2
10	Durango	10009	Guanaceví	PDER_IMSSB	IMSS-BIENESTAR	62	0	8
10	Durango	10009	Guanaceví	PDER_ISTE	ISSSTE	257	0	1
10	Durango	10009	Guanaceví	PDER_SEGP	SSA	4250	0	0
10	Durango	10010	Hidalgo	PAFIL_IPRIV	SMP	11	0	0
10	Durango	10010	Hidalgo	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	4	0	0
10	Durango	10010	Hidalgo	PDER_IMSS	IMSS	245	0	0
10	Durango	10010	Hidalgo	PDER_IMSSB	IMSS-BIENESTAR	295	0	2
10	Durango	10010	Hidalgo	PDER_ISTE	ISSSTE	340	0	0
10	Durango	10010	Hidalgo	PDER_SEGP	SSA	2460	0	0
10	Durango	10011	Indé	PAFIL_IPRIV	SMP	18	0	0
10	Durango	10011	Indé	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	0	0	0
10	Durango	10011	Indé	PDER_IMSS	IMSS	357	0	0
10	Durango	10011	Indé	PDER_IMSSB	IMSS-BIENESTAR	62	0	5
10	Durango	10011	Indé	PDER_ISTE	ISSSTE	192	0	0
10	Durango	10011	Indé	PDER_SEGP	SSA	3272	0	0
10	Durango	10012	Lerdo	PAFIL_IPRIV	SMP	790	0	0
10	Durango	10012	Lerdo	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	232	0	0
10	Durango	10012	Lerdo	PDER_IMSS	IMSS	82600	0	12
10	Durango	10012	Lerdo	PDER_IMSSB	IMSS-BIENESTAR	718	0	1
10	Durango	10012	Lerdo	PDER_ISTE	ISSSTE	17310	0	16
10	Durango	10012	Lerdo	PDER_SEGP	SSA	21749	0	0
10	Durango	10013	Mapimí	PAFIL_IPRIV	SMP	52	0	0
10	Durango	10013	Mapimí	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	20	0	0
10	Durango	10013	Mapimí	PDER_IMSS	IMSS	12924	0	5
10	Durango	10013	Mapimí	PDER_IMSSB	IMSS-BIENESTAR	31	0	3
10	Durango	10013	Mapimí	PDER_ISTE	ISSSTE	911	0	2
10	Durango	10013	Mapimí	PDER_SEGP	SSA	5819	0	0
10	Durango	10014	Mezquital	PAFIL_IPRIV	SMP	57	0	0
10	Durango	10014	Mezquital	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	63	0	0
10	Durango	10014	Mezquital	PDER_IMSS	IMSS	695	0	0
10	Durango	10014	Mezquital	PDER_IMSSB	IMSS-BIENESTAR	2975	0	20
10	Durango	10014	Mezquital	PDER_ISTE	ISSSTE	1034	0	1
10	Durango	10014	Mezquital	PDER_SEGP	SSA	32252	0	0
10	Durango	10015	Nazas	PAFIL_IPRIV	SMP	48	0	0
10	Durango	10015	Nazas	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	10	0	0
10	Durango	10015	Nazas	PDER_IMSS	IMSS	1932	0	3
10	Durango	10015	Nazas	PDER_IMSSB	IMSS-BIENESTAR	61	0	2
10	Durango	10015	Nazas	PDER_ISTE	ISSSTE	1218	0	1
10	Durango	10015	Nazas	PDER_SEGP	SSA	6857	0	0
10	Durango	10016	Nombre de Dios	PAFIL_IPRIV	SMP	288	0	0
10	Durango	10016	Nombre de Dios	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	17	0	0
10	Durango	10016	Nombre de Dios	PDER_IMSS	IMSS	4089	0	1
10	Durango	10016	Nombre de Dios	PDER_IMSSB	IMSS-BIENESTAR	597	0	4
10	Durango	10016	Nombre de Dios	PDER_ISTE	ISSSTE	1610	0	1
10	Durango	10016	Nombre de Dios	PDER_SEGP	SSA	6776	0	0
10	Durango	10017	Ocampo	PAFIL_IPRIV	SMP	43	0	0
10	Durango	10017	Ocampo	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	2	0	0
10	Durango	10017	Ocampo	PDER_IMSS	IMSS	704	0	0
10	Durango	10017	Ocampo	PDER_IMSSB	IMSS-BIENESTAR	24	0	6
10	Durango	10017	Ocampo	PDER_ISTE	ISSSTE	1224	0	2
10	Durango	10017	Ocampo	PDER_SEGP	SSA	4863	0	0
10	Durango	10018	El Oro	PAFIL_IPRIV	SMP	77	0	0
10	Durango	10018	El Oro	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	5	0	0
10	Durango	10018	El Oro	PDER_IMSS	IMSS	980	0	0
10	Durango	10018	El Oro	PDER_IMSSB	IMSS-BIENESTAR	75	0	4
10	Durango	10018	El Oro	PDER_ISTE	ISSSTE	1630	0	2
10	Durango	10018	El Oro	PDER_SEGP	SSA	5626	0	0
10	Durango	10019	Otáez	PAFIL_IPRIV	SMP	58	0	0
10	Durango	10019	Otáez	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	1	0	0
10	Durango	10019	Otáez	PDER_IMSS	IMSS	238	0	0
10	Durango	10019	Otáez	PDER_IMSSB	IMSS-BIENESTAR	204	0	2
10	Durango	10019	Otáez	PDER_ISTE	ISSSTE	57	0	0
10	Durango	10019	Otáez	PDER_SEGP	SSA	3321	0	0
10	Durango	10020	Pánuco de Coronado	PAFIL_IPRIV	SMP	61	0	0
10	Durango	10020	Pánuco de Coronado	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	8	0	0
10	Durango	10020	Pánuco de Coronado	PDER_IMSS	IMSS	1732	0	0
10	Durango	10020	Pánuco de Coronado	PDER_IMSSB	IMSS-BIENESTAR	14	0	3
10	Durango	10020	Pánuco de Coronado	PDER_ISTE	ISSSTE	796	0	1
10	Durango	10020	Pánuco de Coronado	PDER_SEGP	SSA	5307	0	0
10	Durango	10021	Peñón Blanco	PAFIL_IPRIV	SMP	10	0	0
10	Durango	10021	Peñón Blanco	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	8	0	0
10	Durango	10021	Peñón Blanco	PDER_IMSS	IMSS	792	0	0
10	Durango	10021	Peñón Blanco	PDER_IMSSB	IMSS-BIENESTAR	561	0	3
10	Durango	10021	Peñón Blanco	PDER_ISTE	ISSSTE	901	0	1
10	Durango	10021	Peñón Blanco	PDER_SEGP	SSA	6446	0	0
10	Durango	10022	Poanas	PAFIL_IPRIV	SMP	21	0	0
10	Durango	10022	Poanas	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	13	0	0
10	Durango	10022	Poanas	PDER_IMSS	IMSS	2527	0	1
10	Durango	10022	Poanas	PDER_IMSSB	IMSS-BIENESTAR	607	0	2
10	Durango	10022	Poanas	PDER_ISTE	ISSSTE	2792	0	1
10	Durango	10022	Poanas	PDER_SEGP	SSA	11839	0	0
10	Durango	10023	Pueblo Nuevo	PAFIL_IPRIV	SMP	142	0	0
10	Durango	10023	Pueblo Nuevo	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	571	0	0
10	Durango	10023	Pueblo Nuevo	PDER_IMSS	IMSS	17599	19	24
10	Durango	10023	Pueblo Nuevo	PDER_IMSSB	IMSS-BIENESTAR	866	0	11
10	Durango	10023	Pueblo Nuevo	PDER_ISTE	ISSSTE	2114	0	1
10	Durango	10023	Pueblo Nuevo	PDER_SEGP	SSA	14767	0	0
10	Durango	10024	Rodeo	PAFIL_IPRIV	SMP	45	0	0
10	Durango	10024	Rodeo	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	18	0	0
10	Durango	10024	Rodeo	PDER_IMSS	IMSS	2504	0	0
10	Durango	10024	Rodeo	PDER_IMSSB	IMSS-BIENESTAR	291	11	22
10	Durango	10024	Rodeo	PDER_ISTE	ISSSTE	1393	0	2
10	Durango	10024	Rodeo	PDER_SEGP	SSA	5376	0	0
10	Durango	10025	San Bernardo	PAFIL_IPRIV	SMP	7	0	0
10	Durango	10025	San Bernardo	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	2	0	0
10	Durango	10025	San Bernardo	PDER_IMSS	IMSS	53	0	0
10	Durango	10025	San Bernardo	PDER_IMSSB	IMSS-BIENESTAR	6	0	3
10	Durango	10025	San Bernardo	PDER_ISTE	ISSSTE	262	0	1
10	Durango	10025	San Bernardo	PDER_SEGP	SSA	2179	0	0
10	Durango	10026	San Dimas	PAFIL_IPRIV	SMP	1982	0	0
10	Durango	10026	San Dimas	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	19	0	0
10	Durango	10026	San Dimas	PDER_IMSS	IMSS	4408	3	4
10	Durango	10026	San Dimas	PDER_IMSSB	IMSS-BIENESTAR	53	0	8
10	Durango	10026	San Dimas	PDER_ISTE	ISSSTE	362	0	1
10	Durango	10026	San Dimas	PDER_SEGP	SSA	6212	0	0
10	Durango	10027	San Juan de Guadalupe	PAFIL_IPRIV	SMP	24	0	0
10	Durango	10027	San Juan de Guadalupe	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	0	0	0
10	Durango	10027	San Juan de Guadalupe	PDER_IMSS	IMSS	619	0	0
10	Durango	10027	San Juan de Guadalupe	PDER_IMSSB	IMSS-BIENESTAR	679	0	5
10	Durango	10027	San Juan de Guadalupe	PDER_ISTE	ISSSTE	188	0	1
10	Durango	10027	San Juan de Guadalupe	PDER_SEGP	SSA	2423	0	0
10	Durango	10028	San Juan del Río	PAFIL_IPRIV	SMP	107	0	0
10	Durango	10028	San Juan del Río	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	2	0	0
10	Durango	10028	San Juan del Río	PDER_IMSS	IMSS	2232	0	1
10	Durango	10028	San Juan del Río	PDER_IMSSB	IMSS-BIENESTAR	297	0	2
10	Durango	10028	San Juan del Río	PDER_ISTE	ISSSTE	919	0	2
10	Durango	10028	San Juan del Río	PDER_SEGP	SSA	6369	0	0
10	Durango	10029	San Luis del Cordero	PAFIL_IPRIV	SMP	6	0	0
10	Durango	10029	San Luis del Cordero	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	0	0	0
10	Durango	10029	San Luis del Cordero	PDER_IMSS	IMSS	61	0	0
10	Durango	10029	San Luis del Cordero	PDER_IMSSB	IMSS-BIENESTAR	22	0	1
10	Durango	10029	San Luis del Cordero	PDER_ISTE	ISSSTE	143	0	0
10	Durango	10029	San Luis del Cordero	PDER_SEGP	SSA	1520	0	0
10	Durango	10030	San Pedro del Gallo	PAFIL_IPRIV	SMP	2	0	0
10	Durango	10030	San Pedro del Gallo	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	0	0	0
10	Durango	10030	San Pedro del Gallo	PDER_IMSS	IMSS	125	0	0
10	Durango	10030	San Pedro del Gallo	PDER_IMSSB	IMSS-BIENESTAR	18	0	1
10	Durango	10030	San Pedro del Gallo	PDER_ISTE	ISSSTE	46	0	0
10	Durango	10030	San Pedro del Gallo	PDER_SEGP	SSA	1048	0	0
10	Durango	10031	Santa Clara	PAFIL_IPRIV	SMP	5	0	0
10	Durango	10031	Santa Clara	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	2	0	0
10	Durango	10031	Santa Clara	PDER_IMSS	IMSS	454	0	0
10	Durango	10031	Santa Clara	PDER_IMSSB	IMSS-BIENESTAR	111	0	3
10	Durango	10031	Santa Clara	PDER_ISTE	ISSSTE	352	0	1
10	Durango	10031	Santa Clara	PDER_SEGP	SSA	4454	0	0
10	Durango	10032	Santiago Papasquiaro	PAFIL_IPRIV	SMP	1373	0	0
10	Durango	10032	Santiago Papasquiaro	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	555	0	0
10	Durango	10032	Santiago Papasquiaro	PDER_IMSS	IMSS	10467	0	7
10	Durango	10032	Santiago Papasquiaro	PDER_IMSSB	IMSS-BIENESTAR	163	0	9
10	Durango	10032	Santiago Papasquiaro	PDER_ISTE	ISSSTE	3571	0	1
10	Durango	10032	Santiago Papasquiaro	PDER_SEGP	SSA	18989	0	0
10	Durango	10033	Súchil	PAFIL_IPRIV	SMP	23	0	0
10	Durango	10033	Súchil	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	2	0	0
10	Durango	10033	Súchil	PDER_IMSS	IMSS	476	0	0
10	Durango	10033	Súchil	PDER_IMSSB	IMSS-BIENESTAR	26	0	3
10	Durango	10033	Súchil	PDER_ISTE	ISSSTE	523	0	1
10	Durango	10033	Súchil	PDER_SEGP	SSA	3578	0	0
10	Durango	10034	Tamazula	PAFIL_IPRIV	SMP	28	0	0
10	Durango	10034	Tamazula	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	9	0	0
10	Durango	10034	Tamazula	PDER_IMSS	IMSS	469	0	0
10	Durango	10034	Tamazula	PDER_IMSSB	IMSS-BIENESTAR	548	0	6
10	Durango	10034	Tamazula	PDER_ISTE	ISSSTE	782	0	3
10	Durango	10034	Tamazula	PDER_SEGP	SSA	18690	0	0
10	Durango	10035	Tepehuanes	PAFIL_IPRIV	SMP	177	0	0
10	Durango	10035	Tepehuanes	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	17	0	0
10	Durango	10035	Tepehuanes	PDER_IMSS	IMSS	1207	0	1
10	Durango	10035	Tepehuanes	PDER_IMSSB	IMSS-BIENESTAR	128	0	2
10	Durango	10035	Tepehuanes	PDER_ISTE	ISSSTE	511	0	1
10	Durango	10035	Tepehuanes	PDER_SEGP	SSA	6789	0	0
10	Durango	10036	Tlahualilo	PAFIL_IPRIV	SMP	29	0	0
10	Durango	10036	Tlahualilo	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	25	0	0
10	Durango	10036	Tlahualilo	PDER_IMSS	IMSS	11742	9	6
10	Durango	10036	Tlahualilo	PDER_IMSSB	IMSS-BIENESTAR	14	0	1
10	Durango	10036	Tlahualilo	PDER_ISTE	ISSSTE	1849	0	1
10	Durango	10036	Tlahualilo	PDER_SEGP	SSA	2894	0	0
10	Durango	10037	Topia	PAFIL_IPRIV	SMP	10	0	0
10	Durango	10037	Topia	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	3	0	0
10	Durango	10037	Topia	PDER_IMSS	IMSS	1009	0	0
10	Durango	10037	Topia	PDER_IMSSB	IMSS-BIENESTAR	39	0	4
10	Durango	10037	Topia	PDER_ISTE	ISSSTE	156	0	1
10	Durango	10037	Topia	PDER_SEGP	SSA	4111	0	0
10	Durango	10038	Vicente Guerrero	PAFIL_IPRIV	SMP	43	0	0
10	Durango	10038	Vicente Guerrero	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	14	0	0
10	Durango	10038	Vicente Guerrero	PDER_IMSS	IMSS	6105	0	0
10	Durango	10038	Vicente Guerrero	PDER_IMSSB	IMSS-BIENESTAR	258	12	32
10	Durango	10038	Vicente Guerrero	PDER_ISTE	ISSSTE	1649	0	1
10	Durango	10038	Vicente Guerrero	PDER_SEGP	SSA	4984	0	0
10	Durango	10039	Nuevo Ideal	PAFIL_IPRIV	SMP	833	0	0
10	Durango	10039	Nuevo Ideal	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	4	0	0
10	Durango	10039	Nuevo Ideal	PDER_IMSS	IMSS	5146	0	3
10	Durango	10039	Nuevo Ideal	PDER_IMSSB	IMSS-BIENESTAR	109	0	5
10	Durango	10039	Nuevo Ideal	PDER_ISTE	ISSSTE	1348	0	1
10	Durango	10039	Nuevo Ideal	PDER_SEGP	SSA	10949	0	0
11	Guanajuato	11001	Abasolo	PAFIL_IPRIV	SMP	360	0	0
11	Guanajuato	11001	Abasolo	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	115	0	0
11	Guanajuato	11001	Abasolo	PDER_IMSS	IMSS	13369	0	1
11	Guanajuato	11001	Abasolo	PDER_IMSSB	IMSS-BIENESTAR	586	0	0
11	Guanajuato	11001	Abasolo	PDER_ISTE	ISSSTE	3207	0	1
11	Guanajuato	11001	Abasolo	PDER_SEGP	SSA	57648	0	0
11	Guanajuato	11002	Acámbaro	PAFIL_IPRIV	SMP	970	0	0
11	Guanajuato	11002	Acámbaro	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	104	0	0
11	Guanajuato	11002	Acámbaro	PDER_IMSS	IMSS	22395	20	13
11	Guanajuato	11002	Acámbaro	PDER_IMSSB	IMSS-BIENESTAR	292	0	1
11	Guanajuato	11002	Acámbaro	PDER_ISTE	ISSSTE	6359	0	4
11	Guanajuato	11002	Acámbaro	PDER_SEGP	SSA	56566	0	0
11	Guanajuato	11003	San Miguel de Allende	PAFIL_IPRIV	SMP	3629	0	0
11	Guanajuato	11003	San Miguel de Allende	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	77	0	0
11	Guanajuato	11003	San Miguel de Allende	PDER_IMSS	IMSS	25724	6	5
11	Guanajuato	11003	San Miguel de Allende	PDER_IMSSB	IMSS-BIENESTAR	430	0	1
11	Guanajuato	11003	San Miguel de Allende	PDER_ISTE	ISSSTE	5309	0	5
11	Guanajuato	11003	San Miguel de Allende	PDER_SEGP	SSA	76638	0	0
11	Guanajuato	11004	Apaseo el Alto	PAFIL_IPRIV	SMP	399	0	0
11	Guanajuato	11004	Apaseo el Alto	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	64	0	0
11	Guanajuato	11004	Apaseo el Alto	PDER_IMSS	IMSS	13353	0	2
11	Guanajuato	11004	Apaseo el Alto	PDER_IMSSB	IMSS-BIENESTAR	80	0	0
11	Guanajuato	11004	Apaseo el Alto	PDER_ISTE	ISSSTE	2117	0	1
11	Guanajuato	11004	Apaseo el Alto	PDER_SEGP	SSA	33968	0	0
11	Guanajuato	11005	Apaseo el Grande	PAFIL_IPRIV	SMP	1403	0	0
11	Guanajuato	11005	Apaseo el Grande	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	105	0	0
11	Guanajuato	11005	Apaseo el Grande	PDER_IMSS	IMSS	50748	0	5
11	Guanajuato	11005	Apaseo el Grande	PDER_IMSSB	IMSS-BIENESTAR	434	0	0
11	Guanajuato	11005	Apaseo el Grande	PDER_ISTE	ISSSTE	3262	0	2
11	Guanajuato	11005	Apaseo el Grande	PDER_SEGP	SSA	30841	0	0
11	Guanajuato	11006	Atarjea	PAFIL_IPRIV	SMP	13	0	0
11	Guanajuato	11006	Atarjea	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	3	0	0
11	Guanajuato	11006	Atarjea	PDER_IMSS	IMSS	77	0	0
11	Guanajuato	11006	Atarjea	PDER_IMSSB	IMSS-BIENESTAR	3	0	0
11	Guanajuato	11006	Atarjea	PDER_ISTE	ISSSTE	277	0	0
11	Guanajuato	11006	Atarjea	PDER_SEGP	SSA	4150	0	0
11	Guanajuato	11007	Celaya	PAFIL_IPRIV	SMP	9841	0	0
11	Guanajuato	11007	Celaya	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	710	0	0
11	Guanajuato	11007	Celaya	PDER_IMSS	IMSS	238142	181	84
11	Guanajuato	11007	Celaya	PDER_IMSSB	IMSS-BIENESTAR	1832	0	0
11	Guanajuato	11007	Celaya	PDER_ISTE	ISSSTE	31084	55	28
11	Guanajuato	11007	Celaya	PDER_SEGP	SSA	114072	0	0
11	Guanajuato	11008	Manuel Doblado	PAFIL_IPRIV	SMP	182	0	0
11	Guanajuato	11008	Manuel Doblado	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	28	0	0
11	Guanajuato	11008	Manuel Doblado	PDER_IMSS	IMSS	6023	0	2
11	Guanajuato	11008	Manuel Doblado	PDER_IMSSB	IMSS-BIENESTAR	48	0	0
11	Guanajuato	11008	Manuel Doblado	PDER_ISTE	ISSSTE	1017	0	1
11	Guanajuato	11008	Manuel Doblado	PDER_SEGP	SSA	27076	0	0
11	Guanajuato	11009	Comonfort	PAFIL_IPRIV	SMP	323	0	0
11	Guanajuato	11009	Comonfort	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	44	0	0
11	Guanajuato	11009	Comonfort	PDER_IMSS	IMSS	15465	0	2
11	Guanajuato	11009	Comonfort	PDER_IMSSB	IMSS-BIENESTAR	1137	0	2
11	Guanajuato	11009	Comonfort	PDER_ISTE	ISSSTE	3061	0	1
11	Guanajuato	11009	Comonfort	PDER_SEGP	SSA	44551	0	0
11	Guanajuato	11010	Coroneo	PAFIL_IPRIV	SMP	133	0	0
11	Guanajuato	11010	Coroneo	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	4	0	0
11	Guanajuato	11010	Coroneo	PDER_IMSS	IMSS	416	0	0
11	Guanajuato	11010	Coroneo	PDER_IMSSB	IMSS-BIENESTAR	35	0	0
11	Guanajuato	11010	Coroneo	PDER_ISTE	ISSSTE	281	0	0
11	Guanajuato	11010	Coroneo	PDER_SEGP	SSA	8320	0	0
11	Guanajuato	11011	Cortazar	PAFIL_IPRIV	SMP	697	0	0
11	Guanajuato	11011	Cortazar	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	239	0	0
11	Guanajuato	11011	Cortazar	PDER_IMSS	IMSS	41432	5	7
11	Guanajuato	11011	Cortazar	PDER_IMSSB	IMSS-BIENESTAR	425	0	0
11	Guanajuato	11011	Cortazar	PDER_ISTE	ISSSTE	4055	0	2
11	Guanajuato	11011	Cortazar	PDER_SEGP	SSA	30300	0	0
11	Guanajuato	11012	Cuerámaro	PAFIL_IPRIV	SMP	92	0	0
11	Guanajuato	11012	Cuerámaro	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	12	0	0
11	Guanajuato	11012	Cuerámaro	PDER_IMSS	IMSS	3178	0	1
11	Guanajuato	11012	Cuerámaro	PDER_IMSSB	IMSS-BIENESTAR	53	0	0
11	Guanajuato	11012	Cuerámaro	PDER_ISTE	ISSSTE	1483	0	1
11	Guanajuato	11012	Cuerámaro	PDER_SEGP	SSA	19226	0	0
11	Guanajuato	11013	Doctor Mora	PAFIL_IPRIV	SMP	42	0	0
11	Guanajuato	11013	Doctor Mora	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	22	0	0
11	Guanajuato	11013	Doctor Mora	PDER_IMSS	IMSS	3465	0	0
11	Guanajuato	11013	Doctor Mora	PDER_IMSSB	IMSS-BIENESTAR	103	0	0
11	Guanajuato	11013	Doctor Mora	PDER_ISTE	ISSSTE	905	0	1
11	Guanajuato	11013	Doctor Mora	PDER_SEGP	SSA	18191	0	0
11	Guanajuato	11014	Dolores Hidalgo Cuna de la Independencia Nacional	PAFIL_IPRIV	SMP	1256	0	0
11	Guanajuato	11014	Dolores Hidalgo Cuna de la Independencia Nacional	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	68	0	0
11	Guanajuato	11014	Dolores Hidalgo Cuna de la Independencia Nacional	PDER_IMSS	IMSS	25129	4	7
11	Guanajuato	11014	Dolores Hidalgo Cuna de la Independencia Nacional	PDER_IMSSB	IMSS-BIENESTAR	725	0	2
11	Guanajuato	11014	Dolores Hidalgo Cuna de la Independencia Nacional	PDER_ISTE	ISSSTE	6730	0	3
11	Guanajuato	11014	Dolores Hidalgo Cuna de la Independencia Nacional	PDER_SEGP	SSA	89807	0	0
11	Guanajuato	11015	Guanajuato	PAFIL_IPRIV	SMP	5880	0	0
11	Guanajuato	11015	Guanajuato	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	278	0	0
11	Guanajuato	11015	Guanajuato	PDER_IMSS	IMSS	66668	24	20
11	Guanajuato	11015	Guanajuato	PDER_IMSSB	IMSS-BIENESTAR	869	0	0
11	Guanajuato	11015	Guanajuato	PDER_ISTE	ISSSTE	29648	50	23
11	Guanajuato	11015	Guanajuato	PDER_SEGP	SSA	59389	0	0
11	Guanajuato	11016	Huanímaro	PAFIL_IPRIV	SMP	48	0	0
11	Guanajuato	11016	Huanímaro	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	21	0	0
11	Guanajuato	11016	Huanímaro	PDER_IMSS	IMSS	973	0	0
11	Guanajuato	11016	Huanímaro	PDER_IMSSB	IMSS-BIENESTAR	14	0	0
11	Guanajuato	11016	Huanímaro	PDER_ISTE	ISSSTE	777	0	0
11	Guanajuato	11016	Huanímaro	PDER_SEGP	SSA	17015	0	0
11	Guanajuato	11017	Irapuato	PAFIL_IPRIV	SMP	7621	0	0
11	Guanajuato	11017	Irapuato	PAFIL_PDOM	PEMEX, SEDENA, SEMAR	14857	30	30
11	Guanajuato	11017	Irapuato	PDER_IMSS	IMSS	283558	119	71
11	Guanajuato	11017	Irapuato	PDER_IMSSB	IMSS-BIENESTAR	1530	0	0
